,ampl total power alpha,ampl total power beta,ampl total power delta,ampl total power gamma,ampl total power theta,approx entropy,betw cen e-icoh alpha,betw cen e-icoh delta,betw cen e-plv alpha,betw cen e-plv beta,betw cen e-plv delta,betw cen s-lcoh alpha,betw cen s-lps beta,betw cen s-lps delta,betw cen s-lps theta,clust coef e-icoh delta,clust coef e-plv beta,clust coef e-plv delta,clust coef e-wpli delta,clust coef s-lcoh alpha,clust coef s-lps alpha,clust coef s-lps theta,correlation dimension,dfa exponent delta,higuchi fractal dim,hjorth activity,hjorth complexity,hjorth mobility,katz fractal dim,kurtosis ampl beta,kurtosis ampl delta,kurtosis ampl gamma,kurtosis ampl theta,life time alpha,life time beta,life time delta,life time gamma,lyapunov exponent,lzc exhaustive,lzc primitive,mean ampl alpha,mean ampl beta,mean ampl delta,mean ampl gamma,mean ampl theta,microstate A,microstate B,microstate C,microstate D,microstate E,mod index alpha-beta,mod index beta-gamma,mod index delta-alpha,mod index delta-beta,mod index delta-theta,mod index theta-beta,mod index theta-gamma,node str e-icoh delta,node str e-plv alpha,node str e-plv beta,node str e-plv delta,node str e-plv gamma,node str e-wpli delta,node str s-lcoh alpha,node str s-lps alpha,node str s-lps theta,permutation entropy,range asymmetry alpha,range asymmetry beta,range asymmetry delta,range asymmetry gamma,range coef var beta,range coef var delta,range coef var gamma,range coef var theta,relative ampl beta,relative ampl delta,relative ampl gamma,relative ampl theta,rqa determinism,rqa entropy,rqa laminarity,rqa max diagonal,rqa max vertical,rqa mean diagonal,rqa rte,rqa trapping time,sample entropy,skewness ampl alpha,skewness ampl beta,skewness ampl delta,source ampl alpha,source ampl beta,source ampl delta,source ampl gamma,source ampl theta,spectral entropy beta,spectral entropy delta,spectral entropy gamma,spectral entropy theta,std ampl alpha,std ampl beta,std ampl delta,std ampl gamma,std ampl theta,waiting time beta,waiting time delta,waiting time gamma
betw cen e-plv delta,0.548237460759532,0.43250660227498816,0.18315736336800928,0.1284836561325454,0.32823642459989244,0.5918602700242703,0.29169111521127544,0.9978459641479758,0.2225038042467991,0.018411614023603865,0.0,0.9974374009583757,0.08364573644599373,0.7498055506643954,0.7730094826438851,0.09615444349647888,0.3020263804122139,5.061854284943639e-15,0.05969638224827636,0.8871631905108175,0.6583655151955325,0.8194601179876343,0.27788582006885976,0.019581027825412604,0.017520282266837342,0.4561248461637055,0.18805878523762165,0.0458682595941073,0.9197249724408337,0.6156356230063293,0.9841744082793725,0.7234146702975757,0.9078602574505414,0.758233628609155,0.6198108415161416,0.7670675528595423,0.5436014701990584,0.24066072847318076,0.26081884003861877,0.25150919940292166,0.548237460759532,0.43250660227498816,0.18302452941282588,0.1284836561325454,0.32823642459989244,0.3294711260228349,0.002686235242744491,0.01082804359592837,0.1825645850218203,0.4129704097723922,0.27806412511109585,0.14648995624449068,0.4217609310042649,0.30861798499729054,0.12335943825436964,0.31162172068035204,0.8506479624628276,0.1674432276201475,0.15430747448410526,0.46736997709788974,2.67303237745442e-18,0.42363404192580323,0.1767226274001746,0.9448630296722558,0.7846338068458545,0.8134947057668414,0.566285068269518,0.6847357189986616,0.9480255419362515,0.7184816477814393,0.301762649157577,0.5106687375515435,0.18693242115542405,0.4066319684858586,0.9163391787766544,0.4795957726710278,0.08585770853513638,0.14172737879559502,0.03862031849807991,0.10412053363017551,0.06985102715687364,0.05226735239069011,0.03594093469091924,0.20974348705314658,0.0960192146858753,0.019828246578078586,0.03585166028856414,0.2694176455499642,0.2326361067500846,0.6246216976004293,0.06033289727142682,0.7065670059819975,0.854872399902583,0.6137776500787251,0.8118602127803405,0.6261531818576769,0.46832071596839875,0.07988359965544378,0.14736188949625084,0.034218451730168874,0.5657247457020365,0.4320204879908055,0.184944159516991,0.10912199862941667,0.368617258998988,0.5598303428253446,0.948396326095823,0.8739106191216509
betw cen s-lcoh alpha,0.2669081071090293,0.11830111376260809,0.41415441283067256,0.8965994274538481,0.5798923041823443,0.03180045648544846,0.5499339158270184,0.7701745337721878,0.3075387882683747,0.47523923547376623,0.9974374009583757,0.0,0.43809363339547136,0.9445637478993969,0.4252869074230322,0.171298838463713,0.3898142207089782,0.377305129768144,0.29141838765558997,0.12680083897607486,0.033796305004878534,0.4854780636048738,0.7618448873470361,0.8571194914289885,0.15301698350486176,0.547129548857436,0.05182491878356018,0.06792177634416108,0.28990990248662846,0.690491167476053,0.6357636937217237,0.9827744946566879,0.6282783814389328,0.11755754231963207,0.7741422578195836,0.3895383782916667,0.6982590566105968,0.8606016815690762,0.737554473296818,0.886863898699797,0.2669081071090293,0.11830111376260809,0.41415441283067256,0.8965994274538481,0.5798923041823443,0.5101064528887957,0.10644258234541563,0.7703711329095084,0.6609384352622248,0.015533564124394196,0.08731108671972787,0.40358933393316165,0.7222402988587291,0.5256599672069437,0.8425764496593053,0.8853077410398937,0.33312861946820427,0.22038002850455243,0.0780109095525304,0.10973142611752623,0.35853152136210764,0.7343346546452483,0.26747827318383693,0.20972165048454058,0.026840262437586394,0.37162878259716003,0.0889594676996948,0.202648089537247,0.12131019577928676,0.2622357833342125,0.13450336804446542,0.96627679157027,0.19222130783673172,0.5010575117935344,0.6250153478024871,0.7972541892302745,0.12490886688754564,0.5544904491652567,0.09281569612720646,0.8815488436646368,0.08052491798345421,0.3851056458228834,0.34928157927310455,0.6459982146609016,0.054716824102542486,0.0666208845492798,0.24814868717137364,0.4315067055117665,0.24518026865295403,0.23635767248562015,0.9270668392258824,0.25189405606154674,0.762721341995401,0.1067317579612092,0.8112330977537987,0.3258431587033701,0.764475153107916,0.12531830231150212,0.5465821516192566,0.08204079442222524,0.2665521734225927,0.15677414451177196,0.449663388578425,0.9953494372707357,0.6294454981210779,0.5301782689180823,0.7549033773396104,0.7152370511014687
betw cen s-lps beta,0.8854327612122883,0.39681412255949833,0.5801174218470675,0.5432938392871128,0.6064443934615991,0.06854234240999202,0.08016821118081927,0.38137528221026884,0.5391341303728636,0.02911165625421253,0.08364573644599373,0.43809363339547136,0.0,0.3472605037746411,0.1877416441115834,0.8472055224464738,0.2396489780415873,0.19784517112061714,0.9894736288790917,0.7368686446467914,0.8718182545646721,0.9388153733271305,0.20482270957985876,0.8331991187071643,0.6301679667455372,0.924868096305213,0.8888250375186426,0.935444603205922,0.455753283589299,0.9792870708332018,0.9336922510914087,0.404156126668487,0.8693488209328895,0.3191376817711395,0.15455521832795072,0.9035989586354314,0.6139174564218993,0.08174322928784228,0.9923136175074814,0.9289086247424508,0.8854327612122883,0.39681412255949833,0.5684313246498993,0.5432938392871128,0.6064443934615991,0.7026080033615627,0.9395795674575046,0.4187353474540423,0.7445343098892259,0.6977266314493358,0.5114955103515226,0.011373344600677512,0.6465161371934953,0.550168771577124,0.508639953766839,0.42023887575872076,0.49683434582020525,0.6463130036063719,0.13894461893258256,0.061492862060188905,0.14921437131712562,0.8105135009484192,0.7266597269740013,0.6708920767197482,0.7422255319186719,0.9274268816775624,0.4958123034899783,0.6686875903264241,0.6889815319395363,0.850880900533842,0.8950345006471008,0.7897029011821547,0.7196475623274002,0.4811446812130268,0.8914152385713975,0.5460387299895835,0.443587212557646,0.49706759860024774,0.24674093420631313,0.8601497974706493,0.4032140588583546,0.817334326171353,0.44888290883397963,0.6388357111832915,0.46382197608014886,0.8285049926875009,0.8514568545674643,0.6205914516557345,0.05217913688897673,0.6458865079512737,0.74708087184256,0.4277484732955894,0.7606937177991727,0.8261711928206922,0.9019214685597283,0.8370602082232612,0.5692568551149804,0.45645551861311484,0.4869125340531988,0.23118799597555323,0.9247334444501585,0.43243731809842234,0.5812223141442772,0.5128260665248099,0.5749548810612342,0.13737869738010142,0.7830484783216961,0.5096757280511056
betw cen s-lps delta,0.5276679051990265,0.9873360516496964,0.29732356942968535,0.7808334351468286,0.3632832257764329,0.13729092462956843,0.34677005126170823,0.8907753121274653,0.10478055970994472,0.973717482489997,0.7498055506643954,0.9445637478993969,0.3472605037746411,0.0,0.0032806567578902387,0.09571444112832737,0.059131281662783516,0.45519714074734574,0.10993561327501666,0.19552817765927716,0.12651774154148826,0.006003697834858137,0.2661257344537184,0.31198965896443154,0.09273483967877852,0.572038411358201,0.08466615301232598,0.06336366720969613,0.7169119657740475,0.5772428551157078,0.720039446691806,0.2299184089480356,0.5358060435923555,0.0756504050241258,0.8635997396477343,0.08117717039910327,0.3858926169767497,0.28989484593688314,0.23827380495385272,0.23598026010005174,0.5276679051990265,0.9873360516496964,0.30273196521353996,0.7808334351468286,0.3632832257764329,0.018231768002857945,0.2683316735589404,0.41352298419153677,0.07151491695799432,0.7235602398783181,0.3445869572499729,0.6534336149318407,0.6332802341917421,0.11746786599173965,0.25632893460361184,0.26473268508876313,0.49960545440907933,0.21998430642086683,0.35437117086943903,0.18107444100389658,0.8743313195067329,0.05202232208032024,0.1985146779873634,0.2525101197497637,0.17909325528939293,0.002937489585216906,0.44811402407023515,0.5373400028578734,0.13244876522394503,0.33281819797666334,0.6518757211871069,0.6248315702499181,0.41120219684688797,0.9498108338178228,0.15885674552457987,0.6195733042224485,0.3061481108056588,0.335112622664153,0.06030962701003316,0.38478136623337467,0.3838667918428793,0.25132553389134543,0.5023934450193752,0.579263383151545,0.4396154891639511,0.0333016221877317,0.12743419485210158,0.28034291526101407,0.44924642906082,0.14496959971252008,0.9047075495246225,0.6301282274008453,0.2841825086903177,0.7903739865912235,0.45786514445294235,0.18003254570998492,0.5352110947759258,0.33869092256378974,0.33291416958412456,0.057012807446091544,0.44755661768941524,0.9644159997141696,0.28223372193608026,0.7553814096280289,0.3241722485792723,0.9386774513730203,0.40730424046939595,0.5938011144204021
betw cen s-lps theta,0.7332704393473299,0.17665826583681454,0.9915265181274332,0.9448731823580208,0.7671823089114332,0.9199770890339245,0.8968018009467547,0.40806532756900493,0.39774257627537324,0.6137066082982026,0.7730094826438851,0.4252869074230322,0.1877416441115834,0.0032806567578902387,0.0,0.08391130469071535,0.6801788332352366,0.9223929490574677,0.15938057043916662,0.9762314837826664,0.3702215929558754,0.08130421999682286,0.004936668544914632,0.0939753641539447,0.2968645009359676,0.7360832851220986,0.2058721362052842,0.19205042040599077,0.9827105335748438,0.00022411452918493006,0.32160713670866037,0.7798442527696696,0.22262568639003988,0.5030247517103548,0.26522271128879127,0.6098096353593958,0.20854198489412054,0.5264724563325942,0.5099295764534295,0.5758683160972239,0.7332704393473299,0.17665826583681454,0.9971372900630779,0.9448731823580208,0.7671823089114332,0.11661181026463172,0.08427790615650563,0.024372646347146133,0.6027930341435564,0.8402765484055995,0.27453000019512663,0.9340031143879712,0.41770578768651867,0.7044247896286998,0.7487621682990622,0.14806373661674865,0.7793595509455744,0.11021849997247342,0.7308498996990973,0.12481835804548837,0.8522586155409451,0.03403361757146938,0.1511565156363164,0.8654932500383427,0.3473917672325273,0.03859295074449884,0.7178424607077625,0.7056408996798359,0.19481917230860185,0.0024058408424667567,0.7192384675276944,0.4342611781440179,0.07889182756769977,0.2552984608921608,0.13386235414997416,0.9933127728235898,0.1087921344884614,0.8786294579088098,0.32005966466187696,0.6299169147648627,0.8673225132355341,0.41921354533325905,0.30108280056741255,0.39582375172449424,0.8511556555763928,0.2361433026029773,0.1856148171043881,0.9855268928433677,0.17322850273500567,0.9417663245153582,0.9736448522203575,0.5101882844947152,0.7935824572288313,0.5301411409938559,0.6377573546706896,0.3333956826866159,0.9663214540110747,0.12150904611328366,0.8856068912496032,0.35415179063793034,0.8131268883894391,0.280512498801031,0.9643766232885034,0.959115223433251,0.8359471746284363,0.847758557704306,0.47133188183197217,0.16264873368218016
clust coef e-icoh delta,0.1332446056664519,0.017725777709044762,0.39750626785075205,0.9031787453582589,0.08619369009751084,0.18683899981230678,0.3551497906876995,8.056397787623625e-07,0.05421258734302256,0.3177856436117189,0.09615444349647881,0.171298838463713,0.8472055224464738,0.09571444112832726,0.08391130469071535,0.0,0.009910199446433893,1.6424012379189377e-06,1.6711701388513213e-66,0.8775092213921936,0.6361546055117557,0.003167170895833872,0.3141391787230836,0.48939650723892936,0.9841181372737029,0.0856214982652144,0.3456327789704259,0.3335034171146257,0.22580733350360296,0.8997273169542959,0.008514941180974919,0.6989998463745836,0.08801910005120019,0.39128373403963035,0.0024381958927873976,0.08401784715309617,0.03838476544412032,0.0006733263161111683,0.8577231006449427,0.9170862902852277,0.1332446056664519,0.017725777709044762,0.4039671803586934,0.9031787453582589,0.08619369009751084,0.07665643026747798,0.5828661855758321,0.9514689849511136,0.41713522618825527,0.6626494045582149,0.676097706946877,0.33650327451535955,0.8209895547503424,0.7920888424122097,0.22059419879195868,0.764847161089679,0.05506625279431207,6.746586796460983e-82,0.8899726633361904,0.06948897096905335,0.00020942245217273,0.9867895866434114,1.7063767680286817e-53,0.8070829874101786,0.6457141236653903,0.009492558178632385,0.6360407058698727,0.5988947660198756,0.37323001011992707,0.7319192980192286,0.150493497915001,0.03691761980526046,0.24792187066818808,0.06458039361264095,0.1324811251562793,0.3372290143087979,0.7340013083116446,0.2592749233902207,0.8058478635180736,0.9004427050976116,0.4433525695727436,0.8789345507581963,0.47861136421684913,0.2650829757241767,0.40809709489431045,0.6846771249004383,0.6042316855091268,0.6370661087514152,0.5784168241912563,0.45189876169069254,0.48855973905119443,0.4826240594578526,0.8351180350765812,0.1541585354094892,0.27722349382148814,0.500919722306696,0.43889317556747964,0.7047590785878901,0.2502306704400982,0.807494801267733,0.09581377036257967,0.012342259081967353,0.3363689873713186,0.9892067392976889,0.09466791155652475,9.036791665906285e-05,0.18548360898458902,0.002171064057856914
clust coef e-plv beta,0.6761366113864147,0.11456236311606409,0.31280471851685937,0.6624957273065455,0.3344390339917773,0.0012078169981481594,0.5959510738141618,0.0014588806107555673,0.6603106217887036,0.8915695493489981,0.3020263804122139,0.3898142207089782,0.2396489780415873,0.059131281662783516,0.6801788332352366,0.009910199446433893,0.0,0.005006696058913055,0.04072262576893568,0.8192119288882995,0.5825374151755172,0.17853764599753963,0.4826905365229396,0.24226842839059803,0.4052607592991819,0.7011279986611727,0.0842819941232613,0.0009759332190071781,0.5769614622236969,0.8976237031999701,0.39572256460096544,0.031529739736062025,0.9507282830125452,0.3606813903238557,0.043128143901463085,0.8942797078784421,0.1768450462277553,0.33494764031362,0.0022782938488779265,0.0015070288191474327,0.6761366113864147,0.11456236311606409,0.31270222087911287,0.6624957273065455,0.3344390339917773,0.3590988219325064,0.3559455660632551,0.39156339397433804,0.22470051444784334,0.667636395525984,0.7655776239382012,0.17330877792243768,0.27817082641954066,0.12627964584380266,0.24005378944441338,0.7578372354352514,0.28088266822126945,0.0014228781405478713,0.07439698197159637,6.209575100280081e-15,0.020545992024969026,1.1547391904206337e-05,0.006316257861974587,0.6857719709003802,0.5073824084217613,0.2005396446011645,0.291002004269771,0.7816172406112526,0.5692766824001265,0.21112911022851416,0.9032208472518173,0.26708467316038353,0.8482996046909087,0.25947841764523066,0.8903087652129358,0.00033845822992288334,0.39908585282502884,0.16596616444987944,0.46202797548536745,0.010571203448380837,0.13210755393451695,0.010396638786453565,0.040011163732714114,0.08174808530242926,0.13060763451151314,0.018434766269965396,0.023566187787299037,0.02887934385289165,0.2840688481442917,0.8415577985334594,0.4741228278890395,0.8679196601900795,0.1083706177338366,0.7906959002152926,0.7882393815955901,0.9544115832598417,0.0005999562350807854,0.3733159837157829,0.16804476411010077,0.46782520970287167,0.7122790602299165,0.11469861406194067,0.35002139849996916,0.6213446229533994,0.32311261127145585,0.10788540067724832,0.4234502540976026,0.13580916906921747
clust coef e-plv delta,0.014841411766909085,0.0016142301542477295,0.010685625521519861,0.3785832807533145,0.016747897762799308,0.9112671087739326,0.6630736226959069,0.1815222238995159,0.8964911124384467,0.2024561649494535,5.06185428494353e-15,0.37730512976814423,0.19784517112061714,0.45519714074734574,0.9223929490574677,1.6424012379189377e-06,0.005006696058913055,0.0,1.765887603943885e-08,0.36179129022811796,0.3071998374379988,0.29149101472792,0.6358129321195025,0.48866011094791884,0.2340837995816442,0.01025555674049839,0.5806030614327349,0.7297992556969966,0.005149135262396755,0.7873391782818113,0.42852541594352334,0.07805305882983482,0.8253340740146937,0.4019709264726654,0.051501526480074535,0.14130285360974387,0.1192277014952621,0.004313427943754665,0.5410032517413619,0.4610872535815994,0.014841411766909085,0.0016142301542477295,0.010831894448498585,0.3785832807533145,0.016747897762799308,0.3555561029346762,0.5699272822152974,0.7429511420073658,0.707565885457718,0.7726488007141825,0.9730105236256494,0.5630057001344875,0.5545175815068819,0.9347380661705977,0.5160202983609906,0.996713160727612,0.06577223770426621,0.0006206109815709203,0.3840413496341605,0.15518667385513915,3.215817258680388e-73,0.019718056088216824,0.00010460927965407182,0.42131254856285905,0.3790170233455662,0.4924487767488559,0.10842990719210836,0.59900573599846,0.8736125453653901,0.5325746597398237,0.05978181827771973,0.5026501967681163,0.2898306063803147,0.936175369929924,0.6368381819554967,0.8954366996574382,0.8254168785718177,0.009983215933916278,0.34209267926116005,0.4280278516518986,0.014074847090815927,0.6139582470769043,0.29931476480277236,0.6088814720211971,0.014702234023577171,0.17562618175483852,0.5937632991311237,0.02694459786329828,0.8531338526285667,0.30181130871978923,0.5033636524110555,0.13662979889207855,0.8121106962274713,0.5525566516241449,0.2460636723664288,0.3261313428742164,0.9283573518510504,0.8193772508259638,0.009220353384710618,0.3117295845024958,0.014361446276693076,0.0014312075101352276,0.00833671090082696,0.3629168351288802,0.019588640544190575,0.03334869143786985,0.7079972772433727,0.01801982159006269
clust coef e-wpli delta,0.32185796506038183,0.031024546922521417,0.5363593792782295,0.9110563552983693,0.23941141084693965,0.16389048257029443,0.23720124099839146,9.193558139280207e-05,0.14543152344900215,0.3629190855044263,0.05969638224827636,0.29141838765558997,0.9894736288790917,0.10993561327501679,0.15938057043916662,1.6711701388513213e-66,0.04072262576893568,1.765887603943885e-08,0.0,0.8026799107335219,0.8091013784897106,0.00015155064104581503,0.30073612001521743,0.5352365869849899,0.8413083193400606,0.24121309626795892,0.477652328522591,0.22298642511379763,0.3777455690515976,0.8098019309117648,0.05455950110427219,0.5415322187972931,0.3602752407615718,0.5700353087876797,0.0007497653030248455,0.04715286931495954,0.017511235178743145,0.010135512281247958,0.47861136421684913,0.49848202522405805,0.32185796506038183,0.031024546922521417,0.5393122746693317,0.9110563552983693,0.23941141084693965,0.08487632970985791,0.5003774724912706,0.8824363632684278,0.2901719393238185,0.6341997361504867,0.7472586099005663,0.2727533685589696,0.7330801795406194,0.8680870028301909,0.36599493088442525,0.900947733155136,0.1767934191180329,1.4638770388721558e-49,0.475012110271143,0.17826049201919023,1.1721239310886066e-05,0.8775511372621639,3.9096747059683194e-69,0.9282728687353481,0.8034613175567118,0.0007888815901506915,0.9419688959412642,0.5181914956060256,0.2230678379940232,0.8889644752667218,0.25235452999374985,0.010881612962864856,0.651378186866914,0.08027039505641835,0.44618049407060056,0.1539876778491477,0.7573921760121579,0.5115548450506915,0.9600018523981706,0.5507769129098313,0.785253425621941,0.4214049681369956,0.8286063061521619,0.700260692563543,0.7196676305688559,0.517708603972742,0.9957377197792129,0.9147243359364938,0.5747090300932667,0.5646603374593713,0.632551926528814,0.664465392336123,0.39016467277205746,0.5145410540891892,0.6395755409521034,0.8145861667340779,0.19925984116989773,0.7976671355367998,0.5018015346493003,0.95657121201493,0.2756887190904794,0.019278204376017346,0.44952983154109694,0.9819980632549499,0.26441802058101765,0.00012935067936523228,0.1484459489135477,0.0007971543103973882
clust coef s-lcoh alpha,2.960662984843943e-11,0.03961230272276848,0.15526477242316145,0.225069027373465,0.0001275449178624622,0.0072337739846646525,0.500375232848091,0.37443890145828407,0.2440266807218895,0.07401149422442628,0.8871631905108175,0.12680083897607486,0.7368686446467914,0.19552817765927724,0.9762314837826664,0.8775092213921936,0.8192119288882995,0.36179129022811796,0.8026799107335219,0.0,1.9683229689484502e-24,0.0004462806409047592,0.3418755787472073,0.81722868750918,0.2204730483192349,8.862441003283194e-09,0.07910929958199267,0.02829630925719061,0.00022486710051056462,0.17973650484698664,0.009918113165192975,0.8461343472570639,0.8788087707245927,4.0490850153788096e-08,0.04256444400572834,0.8597053507641195,0.019640318452743857,0.09512708476193606,1.089682402028149e-05,8.398808092632602e-06,2.960662984843943e-11,0.03961230272276848,0.15710071366466594,0.225069027373465,0.0001275449178624622,0.20756864847829867,0.7598612313926145,0.07822151701209258,0.01770211960158589,0.00020705622047248638,0.3347066601291102,0.8452186216137738,4.4426564003371226e-05,0.07220023212311132,0.39037077068861026,0.028186399749475427,8.18371210192031e-05,0.9329206014574126,7.755853568407315e-05,0.5079286044391613,0.4062853202778063,0.21273859869100414,0.8121106962274713,5.625375535314759e-93,7.396432479908e-21,0.000168333103555444,8.737792756059853e-13,0.00016397315492400728,0.007783236872417021,0.32058042864663205,0.46124937145005795,0.8505493398965579,0.21421834660762307,0.2752176362738936,0.6454849246324574,0.0003253050350391481,6.34074197145042e-05,2.6162977632974634e-13,0.441515116713862,1.537978877112318e-05,4.479773164152408e-14,0.0006614206581406374,3.559358916907754e-05,7.699119097065703e-08,2.0487399763451955e-14,0.18006766200211424,0.010439626363090926,2.3719686817774433e-07,1.1300518228052424e-06,0.9811500680219072,0.22201111040597657,2.897344178821588e-10,2.0772483210377926e-07,0.8830450088306792,0.00012919929409257785,0.005476630019580841,0.00022623896600987067,4.725106414310567e-05,3.3028882118337136e-13,0.3681222133477824,5.298257879965133e-11,0.05056550922459241,0.09898566171825735,0.2468713450441924,7.177545761383582e-05,0.8100080044525949,0.6472002191816107,0.09015167749168444
