,ampl total power alpha,ampl total power beta,ampl total power delta,ampl total power gamma,ampl total power theta,approx entropy,betw cen e-icoh alpha,betw cen e-icoh delta,betw cen e-plv alpha,betw cen e-plv beta,betw cen e-plv delta,betw cen s-lcoh alpha,betw cen s-lps beta,betw cen s-lps delta,betw cen s-lps theta,clust coef e-icoh delta,clust coef e-plv beta,clust coef e-plv delta,clust coef e-wpli delta,clust coef s-lcoh alpha,clust coef s-lps alpha,clust coef s-lps theta,correlation dimension,dfa exponent delta,higuchi fractal dim,hjorth activity,hjorth complexity,hjorth mobility,katz fractal dim,kurtosis ampl beta,kurtosis ampl delta,kurtosis ampl gamma,kurtosis ampl theta,life time alpha,life time beta,life time delta,life time gamma,lyapunov exponent,lzc exhaustive,lzc primitive,mean ampl alpha,mean ampl beta,mean ampl delta,mean ampl gamma,mean ampl theta,microstate A,microstate B,microstate C,microstate D,microstate E,mod index alpha-beta,mod index beta-gamma,mod index delta-alpha,mod index delta-beta,mod index delta-theta,mod index theta-beta,mod index theta-gamma,node str e-icoh delta,node str e-plv alpha,node str e-plv beta,node str e-plv delta,node str e-plv gamma,node str e-wpli delta,node str s-lcoh alpha,node str s-lps alpha,node str s-lps theta,permutation entropy,range asymmetry alpha,range asymmetry beta,range asymmetry delta,range asymmetry gamma,range coef var beta,range coef var delta,range coef var gamma,range coef var theta,relative ampl beta,relative ampl delta,relative ampl gamma,relative ampl theta,rqa determinism,rqa entropy,rqa laminarity,rqa max diagonal,rqa max vertical,rqa mean diagonal,rqa rte,rqa trapping time,sample entropy,skewness ampl alpha,skewness ampl beta,skewness ampl delta,source ampl alpha,source ampl beta,source ampl delta,source ampl gamma,source ampl theta,spectral entropy beta,spectral entropy delta,spectral entropy gamma,spectral entropy theta,std ampl alpha,std ampl beta,std ampl delta,std ampl gamma,std ampl theta,waiting time beta,waiting time delta,waiting time gamma
betw cen e-plv delta,0.07122057041187506,0.06583158941801028,0.1443639697229695,0.1538010115572961,0.10188463127837333,-0.05573673769710862,0.11013500731019293,0.08284957534929362,0.20917644356577386,0.10021706360020383,1.0,0.05457343676877783,-0.11594439633072076,0.021663290763375927,0.0012525767615246361,-0.19418041844090272,0.11058796208536624,-0.6243121831202235,-0.2153821370928215,0.22142892797326133,0.21831698120215634,-0.0027071406870588393,-0.17819057812107855,-0.07536983277334842,-0.06385815975828515,0.0763818479834639,-0.01677415210766365,0.06704600767014883,0.046856304228345524,-0.11433241836279343,0.040025201560066205,-0.02858942968576158,-0.1067423042869275,-0.031094167330797323,-0.07235908752325496,-0.014446690496820142,0.13039815982337624,-0.05378860841763638,0.11423121684178188,0.1210370191298083,0.07122057041187506,0.06583158941801028,0.14578079101713115,0.1538010115572961,0.10188463127837333,0.09912688983080872,0.08227683658238641,0.09778596967740574,-0.17798817507905546,-0.18585659333770313,0.01449711788490388,-0.1606827149860812,-0.15721656289143576,-0.18565419029568003,-0.01892468442915899,-0.012068281380626787,0.0896645476162292,-0.17667255530590537,-0.027476212954634573,0.11165057805598745,-0.6138631260757815,0.04695750574935706,-0.1595694982549542,0.22694441086839057,0.20875343746656524,-0.013383901153776877,-0.10198583279938488,-0.2608216200270054,-0.01857047910561858,-0.18502168078935788,-0.007716615977130335,-0.2648949812477201,-0.0850851787904568,-0.14949994691430543,-0.15223238798161715,0.012295984802902766,-0.028437627404244256,-0.021783627397735147,0.01469952092692697,-0.03959509509576714,0.07030975672277116,-0.016091041840835717,-0.038810783307927664,-0.03314349813128112,0.06342805329398608,0.012194783281891221,-0.0142694144626279,0.05024655518223229,-0.007185307991819722,-0.08316234989123743,0.029171338431577962,0.1100566541000556,-0.0682098251617816,-0.06661590120584976,0.051992281419681444,0.05404161222016525,0.0047311711072897476,-0.02638829660376046,-0.023630555156195852,0.013383901153776877,0.07043625862403559,0.06575568827725163,0.16280794692732364,0.1481337263806496,0.10512307995074278,-0.1260464944198798,0.013130897351248016,-0.06674240310711418
betw cen s-lcoh alpha,-0.328549871385404,-0.08559061828674609,-0.1015752262221376,-0.008145023151791856,-0.2501879611458732,-0.2628127470311506,0.17450104341433867,0.31932556171127835,-0.03661745034753987,0.12270038448405236,0.054573436768777836,1.0,-0.12147655632843192,0.07664771253436839,0.41173226214335823,0.02029468268654804,-0.08691418454891227,-0.02395994310485438,-0.002036255787947964,-0.48635969495137116,-0.3788114517512529,-0.22439538783186566,0.021210997791124623,-0.004954889084006713,0.015305856006075529,-0.2486607693049122,0.03980880065438269,0.08711781012770706,-0.08182354507904235,0.07428939866363489,-0.23976911903087275,-0.05915323063988836,-0.07221920527922111,-0.3336065732588081,0.1432166570856735,0.11586434480370972,-0.025453197349349546,0.005396077838062105,0.11263888266998821,0.136870326546569,-0.328549871385404,-0.08559061828674609,-0.1016431014150692,-0.008145023151791856,-0.2501879611458732,0.41451380323327386,0.0957379596300201,-0.35644657568029114,0.052603274521989075,0.02955964652171128,0.07089563901705495,-0.013812601761580357,0.09821540417202347,0.14358997064679724,-0.043711624247949624,0.17074004781943677,0.11627020549182875,-0.04313468510803104,-0.2099379717374351,-0.13256025179541248,-0.03851917198868232,-0.12156447054049346,-0.06607650031891144,-0.5020728021150362,-0.3532564416125059,-0.24645482553463524,0.1415537148588493,0.0903079441954922,-0.08331679932353753,-0.09407501740319595,0.21227966589357528,0.05284083769724967,-0.0015271918409609732,-0.17932625972528402,0.004344012347622324,0.11158681717954844,0.2034558908124674,0.20067300790227185,-0.0902400690025606,-0.16113570801961555,-0.17460893381653791,-0.16052483128323114,-0.2095985957727771,-0.15098836667634152,-0.2027092636902198,-0.1516331810091917,-0.15988001695038098,0.16856804164562564,0.28656906455721015,-0.07177801652516573,-0.07075988863119174,-0.27384246588253536,0.12553516932699196,-0.02029468268654804,0.0968239627169257,-0.19137410647064282,0.11386063614275699,0.20640846170499194,0.20087663348106666,-0.08942556668738143,-0.32634392761512704,-0.07714015676676204,-0.10880393426935289,-0.01829236449506588,-0.2581293587188702,0.09397320461379853,-0.04941314045420393,0.04442431377373141
betw cen s-lps beta,0.030122235327990594,0.14126456664268258,0.15247565583629966,-0.04193867491003192,0.08474905437939477,0.08293300321412202,-0.09872492230721863,-0.03276502915931931,0.11335434533486197,0.05417896866787973,-0.11594439633072076,-0.12147655632843192,1.0,0.025411265761119482,-0.08182372348797774,0.07097127953885887,0.057968353195506014,0.07825969821548681,-0.008378049375791596,-0.0464666958154453,-0.18811868670671938,-0.05215698946663323,0.12441161182895152,0.07276311668859464,-0.03612731118115914,0.037386439989081574,-0.18342116769254724,0.14501773905091292,0.030170663359064535,0.054651033066941135,0.17327549518255683,0.12494432017076484,0.21170313783972808,-0.006828352381425521,0.044699072681246496,0.07305456159114752,0.07893769065052197,0.14279004962151168,0.11121497336130289,0.07578986863071588,0.030122235327990594,0.14126456664268258,0.15259672591398452,-0.04193867491003192,0.08474905437939477,0.14710014438709235,0.1439281083517493,-0.019250142351891094,-0.06537784194981881,-0.03477132631108882,-0.13879473705791165,0.05160006710928292,0.17000660308506588,0.00699785049018431,0.19194450116156064,0.0006053503884242483,-0.10891464188529075,0.07404645951205405,-0.07235147842446615,0.18056391385918477,0.07026907308828674,0.244779483063229,0.04382736812191557,-0.03472289828001488,-0.18826397079994123,-0.04288302151597374,0.17131415992406226,0.18264631919536417,-0.3327732155245778,0.053488760321166576,-0.14327432993225112,-0.03126029405822818,0.16937703868110468,-0.012542860048150426,0.17429248383510956,0.13910951925989226,-0.06910680034251218,0.11397537113251748,0.052859195917205365,-0.1029095660321222,-0.041599678692514346,-0.0889138650517536,0.023075956806732346,0.12942391304510428,-0.06394921503313758,0.005399725464744295,0.019903920771389284,0.045304423069670745,0.011864867613115268,-0.06351336275347214,0.3308603082971571,-0.09925324968603975,0.06462720746817276,0.07135870378745038,-0.07961568308555714,-0.0854270468144299,0.12431475576680362,-0.07080178143010007,0.11751061740091506,0.04973558791293624,0.03508610851306943,0.1445576727557105,0.15157973726143176,-0.025957424655631767,0.08612925326500205,0.07097127953885887,0.2628673526693456,0.04547392117842953
betw cen s-lps delta,-0.08758102185466753,0.000483873048920815,0.012957044976657383,-0.11481232177448897,-0.0827960550375617,0.033871113424457054,-0.11190703360202495,0.20560858856097883,-0.0060566320067150054,-0.020372570086957878,0.02166329076337593,0.07664771253436838,0.025411265761119486,1.0,-0.124056266192574,-0.0815594905792085,0.13295756110901952,0.08744661267441176,-0.06384436062149644,-0.024919462019421978,0.08411326500406836,-0.13758123690981844,-0.09905956584851132,-0.17639860816768826,-0.25658712510828774,-0.06241962331078515,0.14932859926417377,-0.03268831263820618,-0.11537684033156324,0.2104041307724011,0.05290345334867579,0.045779766795119345,0.1001079574545064,-0.11174779246465714,0.046129230663784375,-0.02111593562714951,-0.14365653185737978,0.017231256908791247,0.01825276667873519,0.02916679211550469,-0.08758102185466753,0.000483873048920815,0.008548423864267733,-0.11481232177448897,-0.0827960550375617,0.03457004116178713,-0.04607546699168206,0.07801108822045587,-0.03346788588368971,0.006290349635970596,-0.1365597271398745,-0.008064550815346919,-0.017231256908791247,-0.060080903574334536,-0.09298427090094996,0.15411356608127963,0.1280381851116579,-0.08965092323060657,0.11164026512045251,0.053924963118619725,0.04591417597537512,0.26387210267815114,-0.07975840756378103,-0.049785160366741646,0.11470479443028433,-0.13905973789263204,-0.061881986589762024,0.0019892558677855735,-0.10336065961669634,0.07268848468232689,0.036371124177214595,-0.06991965556905778,0.10599507954970966,-0.18263519413155654,0.05650561937953073,0.013494681697680509,0.1625813444373939,0.03233884876954114,0.09583374552237255,-0.01634415631910309,0.12147901711517575,0.012043062550918065,-0.0010215097699439431,0.07513473176298212,0.05336044456154544,-0.013333390681373573,0.06161316822925046,0.14252749474323123,0.21446328801612574,-0.07733904231917695,-0.04889805977705348,0.059086275640441756,-0.07123686553556445,0.13314573396137763,-0.043360401550515265,-0.016505447335410026,0.013252745173220103,0.1626351081094962,0.03107540247513679,0.10121011273260383,-0.0900003870992716,0.009005415077137393,0.0030914111458829855,-0.11924782472292977,-0.07661323274579573,0.15532324870358166,0.071505683896076,-0.0644895246867242
betw cen s-lps theta,0.04008603604941621,0.1232166661627851,0.09760816400417438,0.026990779263762997,-0.03676372090194493,-0.163884713624897,0.24647751048503766,0.012146475635386204,0.015529252413158322,0.003146067147655236,0.001252576761524636,0.41173226214335823,-0.08182372348797774,-0.12405626619257401,1.0,0.19407655565848633,0.010354953050877629,0.0033223151474712767,0.21321018085085744,-0.1212523776449371,-0.10078497629847173,-0.1124252045523857,-0.08165135110610064,0.09962095347308032,0.22121283777542325,0.0894600042264346,-0.16444247456206373,0.13713643911642387,0.0827183720293761,0.07466721415375227,0.017848349989334746,-0.12743624890482888,0.05972892122789602,-0.029997838229357438,0.14242304278174314,-0.013422799290161967,0.1035495305087763,0.24497830379383093,0.08436740436534725,0.0946981069406959,0.04008603604941621,0.1232166661627851,0.09671089640960186,0.026990779263762997,-0.03676372090194493,0.16861355635304953,0.2224496120274016,-0.37052301560739886,0.11620827873490772,-0.013434763443059033,-0.04258383502890191,-0.22140684157965515,0.04818569487609801,0.03819449895815519,0.10944239606232023,0.15263249297944684,-0.053981558527525994,0.175452190452224,-0.20501352012205967,0.04037704175576406,-0.0032738141964133017,-0.18612239968497846,0.20848133812270486,-0.14659412457272897,-0.09295207270260879,-0.12197989191080674,-0.08363989009947762,-0.08065708160941217,-0.0266027716552992,-0.09993620965495718,0.13505089822093094,0.1683225506467017,0.04243833217572799,-0.09683214878724679,0.06200846592762084,0.10907863892938544,-0.06525802964850515,-0.04937396817701839,-0.271944832582065,-0.14101651520106184,0.05255078047131575,-0.1949495727775299,-0.14584235983133037,-0.16259943842186067,0.07971131306378167,-0.2653244527626514,-0.2348416050227142,-0.058031387940866895,0.0016975332870291194,-0.21626574076750985,0.06567028773249795,-0.09554687358421045,0.14889791974798278,-0.021679925122914754,0.12656323178578535,-0.13262585066803223,0.11933659007814712,-0.059995676458714876,-0.05521833277950436,-0.2643786842170209,0.044038863560641156,0.12893977838762613,0.08698645572247789,0.011009715890160289,-0.024880987892741093,0.03630296186689417,0.020685655626226273,0.1178330605953499
clust coef e-icoh delta,-0.0655241935483871,-0.122215821812596,0.07944508448540706,-0.07022849462365592,0.008592549923195086,-0.008832565284178188,-0.03543383843991608,-0.41950433776974955,0.013098612088740962,-0.27396381973052686,-0.19418041844090272,0.020294682686548042,0.07097127953885887,-0.08155949057920851,0.19407655565848633,1.0,-0.07498079877112135,0.3860887096774194,0.935483870967742,-0.03369815668202765,-0.009312596006144393,0.3467741935483871,-0.11218317972350232,0.18471582181259602,-0.03494623655913979,-0.024241551459293395,0.08539746543778802,0.029233870967741937,-0.07838901689708143,-0.01377688172043011,0.04805107526881721,-0.15188172043010753,-0.019681259600614436,-0.13205645161290322,0.14237711213517665,0.12336937608146548,-0.06206797235023042,-0.09557411674347159,0.07454877112135176,0.08827764976958526,-0.0655241935483871,-0.122215821812596,0.07968509984639018,-0.07022849462365592,0.008592549923195086,-0.051315284178187405,-0.0026401689708141322,0.18015552995391707,-0.07306067588325653,0.030145929339477733,-0.12634408602150538,-0.19666858678955454,0.055059523809523815,0.007872503840245777,-0.1734350998463902,0.16321044546851,0.12648809523809526,0.9703341013824884,-0.1800115207373272,-0.0026401689708141322,0.26612903225806456,-0.09557411674347159,0.8845526113671276,-0.05592357910906298,-0.02217741935483871,0.3235887096774194,0.052995391705069124,0.1363767281105991,0.049875192012288794,-0.10133448540706605,-0.1580741167434716,0.021073348694316436,0.008208525345622119,0.03859447004608295,0.11549539170506913,0.07694892473118281,0.14607334869431643,-0.0073444700460829505,0.20252496159754224,-0.08990975422427036,-0.12629608294930877,-0.046802995391705064,-0.009072580645161291,-0.02707373271889401,-0.1254320276497696,-0.12514400921658989,0.010176651305683565,-0.03206605222734255,0.10210253456221198,-0.06706029185867896,0.18265168970814133,-0.0048483102918586785,0.1485695084485407,0.3032834101382489,0.2061251920122888,-0.049251152073732714,0.08458141321044547,0.14823348694316438,-0.014016897081413212,0.2054531490015361,-0.06120391705069124,-0.1177515360983103,0.08477342549923196,-0.09202188940092167,0.009504608294930876,0.21971006144393243,0.09960637480798773,0.022225422427035332
clust coef e-plv beta,0.12365591397849462,0.3462461597542243,0.027793778801843316,-0.02553763440860215,-0.12139976958525345,-0.3436539938556068,-0.20302560446400167,-0.12405488494123554,-0.13370197990764393,-0.02791574466448497,0.11058796208536624,-0.08691418454891225,0.057968353195506014,0.13295756110901952,0.01035495305087763,-0.07498079877112135,1.0,0.054531490015360985,0.02040130568356375,0.2403993855606759,0.19638056835637482,-0.2054051459293395,-0.03845046082949309,-0.33914170506912444,0.3360215053763441,0.12466397849462364,-0.5049923195084486,0.5032162058371736,-0.0771889400921659,-0.21774193548387097,-0.03043394777265745,0.10555875576036867,0.033074116743471584,0.05793970814132105,0.4158986175115208,-0.22684123995057004,0.2902265745007681,0.4072580645161291,0.38272849462365593,0.3446140552995392,0.12365591397849462,0.3462461597542243,0.02366551459293395,-0.02553763440860215,-0.12139976958525345,0.11851958525345624,0.14415322580645162,-0.07378072196620583,0.007104454685099846,0.19950076804915517,-0.1504416282642089,-0.16969086021505378,0.13632872503840246,0.1644585253456221,-0.0006240399385560676,0.09778225806451613,0.12211981566820276,-0.06005184331797235,0.26368087557603687,0.7046850998463903,0.018625192012288787,0.06840437788018434,0.042002688172043015,0.24827188940092168,0.207613287250384,-0.18111559139784947,-0.09101382488479262,-0.045986943164362526,-0.18260368663594473,-0.05400345622119816,0.005472350230414747,-0.21178955453149,-0.15668202764976957,-0.03057795698924731,0.03062596006144393,0.5467069892473119,-0.10987903225806454,-0.03816244239631337,-0.5362423195084486,-0.26464093701996927,0.26939324116743474,-0.3516705069124424,-0.29464285714285715,-0.09533410138248849,0.2515841013824885,-0.41402649769585254,-0.35383064516129037,-0.048579109062980026,-0.23113479262672812,-0.2935387864823349,-0.0576036866359447,0.1665226574500768,0.14304915514592936,0.07358870967741937,-0.15634600614439326,-0.18927611367127495,0.5408026113671275,-0.11487135176651306,-0.042770737327188946,-0.5189612135176652,0.13224846390168973,0.3389016897081414,-0.005232334869431644,-0.010896697388632873,-0.09797427035330263,0.43284370199692784,-0.1343125960061444,0.23771121351766517
clust coef e-plv delta,-0.20142089093701995,-0.2604646697388633,-0.1532258064516129,-0.20780529953917054,-0.19062019969278035,-0.01065668202764977,-0.13094425925339054,-0.0005232280746667898,-0.15071815854769643,-0.3236639439523102,-0.6243121831202235,-0.023959943104854376,0.07825969821548681,0.08744661267441176,0.0033223151474712767,0.3860887096774194,0.054531490015360985,1.0,0.42684331797235026,-0.1536578341013825,-0.10546274961597543,0.2026209677419355,0.006096390168970815,0.02616167434715822,-0.10335061443932413,-0.20972542242703535,0.126392089093702,-0.10147849462365591,-0.1986847158218126,-0.012672811059907835,-0.2250384024577573,-0.02068932411674347,-0.12351190476190477,-0.1604742703533026,0.09615015360983103,0.05585224477462453,-0.3234447004608295,-0.13652073732718895,-0.06706029185867896,-0.051603302611367134,-0.20142089093701995,-0.2604646697388633,-0.15380184331797236,-0.20780529953917054,-0.19062019969278035,-0.1412730414746544,-0.007104454685099846,0.046610983102918585,0.10037442396313366,0.1575940860215054,-0.09845430107526883,0.029809907834101385,-0.15937019969278035,0.06355606758832566,-0.21879800307219663,0.10695084485407066,0.13460061443932414,0.3363575268817205,0.06312403993855607,0.06379608294930876,0.9675979262672812,0.20228494623655915,0.3631912442396314,-0.16844278033794163,-0.07046850998463902,0.22556643625192013,0.1620103686635945,0.14890552995391704,-0.05102726574500768,-0.009600614439324117,-0.08165322580645161,-0.008880568356374808,-0.02606566820276498,0.02956989247311828,-0.00835253456221198,0.013056835637480798,0.23415898617511524,0.07934907834101383,0.06835637480798772,-0.019585253456221197,-0.15236175115207376,0.04483486943164363,-0.03297811059907835,-0.08731758832565284,-0.16541858678955454,0.002016129032258065,-0.006432411674347158,0.00892857142857143,-0.10272657450076805,0.0846774193548387,-0.08880568356374807,-0.07781298003072197,0.010032642089093703,0.16359447004608296,0.012096774193548388,-0.2490879416282642,0.013488863287250385,0.23319892473118284,0.0837173579109063,0.07210061443932413,-0.21514976958525345,-0.2664170506912443,-0.1734831029185868,-0.21711789554531494,-0.20641321044546854,0.019393241167434714,0.12620007680491552,-0.17775537634408603
clust coef e-wpli delta,-0.12576804915514594,-0.17434715821812596,-0.004704301075268817,-0.020209293394777266,-0.09235791090629801,-0.09110983102918588,-0.08506231953111648,-0.46096393378144174,9.613660248617217e-05,-0.264418125818554,-0.2153821370928215,-0.002036255787947964,-0.008378049375791596,-0.06384436062149644,0.2132101808508574,0.935483870967742,0.02040130568356375,0.42684331797235026,1.0,-0.06005184331797235,-0.05539554531490015,0.27520161290322587,-0.0944220430107527,0.09677419354838711,0.07195660522273425,-0.08962173579109065,0.07934907834101383,0.050739247311827954,-0.10810291858678955,-0.038546466973886334,0.01670506912442396,-0.1585541474654378,-0.09341397849462367,-0.22436635944700464,0.18236367127496161,0.06264476100634724,-0.09893433179723503,-0.09019777265745008,0.10229454685099847,0.11923963133640554,-0.12576804915514594,-0.17434715821812596,-0.004752304147465438,-0.020209293394777266,-0.09235791090629801,-0.09202188940092167,-0.05851574500768049,0.16705069124423963,-0.0405625960061444,0.0767089093701997,-0.1622503840245776,-0.13536866359447006,0.0394105222734255,0.050115207373271894,-0.16561059907834103,0.23982334869431646,0.22599846390168973,0.9339957757296468,-0.15010560675883258,0.026785714285714288,0.3008352534562212,-0.08314132104454686,0.9634696620583716,-0.06979646697388632,-0.0718125960061444,0.25835253456221197,0.1147273425499232,0.1096390168970814,0.014208909370199693,-0.10411866359447006,-0.1298483102918587,-0.037826420890937025,-0.030241935483870965,0.08952572964669739,0.06177995391705069,0.1426651305683564,0.19969278033794166,0.05395545314900154,0.07094854070660522,-0.17425115207373273,-0.1212557603686636,-0.09927035330261136,-0.08635752688172044,-0.09202188940092167,-0.12231182795698924,-0.20146889400921658,-0.05837173579109063,0.04329877112135177,0.037490399385560674,-0.1758352534562212,0.08750960061443933,-0.025633640552995395,0.13119239631336407,0.2814900153609831,0.2385272657450077,-0.15533794162826423,0.14717741935483875,0.19758064516129034,0.0464189708141321,0.07454877112135176,-0.12279185867895547,-0.17890745007680492,-0.0012960829493087558,-0.034370199692780344,-0.09192588325652842,0.21366167434715821,-0.008832565284178188,-0.014880952380952384
clust coef s-lcoh alpha,0.6041666666666667,0.14285714285714288,0.12860023041474655,-0.08798963133640553,0.41441052227342556,0.3597350230414747,-0.07788584592303222,-0.23796911148297661,0.0841435613260222,-0.0811744651053413,0.22142892797326133,-0.48635969495137116,-0.04646669581544529,-0.024919462019421978,-0.12125237764493711,-0.03369815668202765,0.2403993855606759,-0.1536578341013825,-0.06005184331797235,1.0,0.8751920122887865,0.30160330261136714,-0.2264304915514593,-0.11261520737327188,-0.00897657450076805,0.5075364823348695,-0.0492031490015361,-0.17967549923195084,0.14444124423963134,-0.2599846390168971,0.14304915514592936,0.07819700460829493,0.06653225806451614,0.6040226574500768,-0.34509408602150543,-0.17924562268023037,-0.08054915514592934,0.2031009984639017,-0.30664362519201227,-0.34504608294930883,0.6041666666666667,0.14285714285714288,0.12509600614439323,-0.08798963133640553,0.41441052227342556,-0.37826420890937024,-0.11151113671274962,0.31350806451612906,0.03696236559139785,-0.10061443932411675,-0.17914746543778803,-0.0032642089093701996,-0.25451228878648235,-0.14794546850998466,0.024337557603686638,-0.32584485407066055,-0.39616935483870963,-0.023281490015360985,0.514304915514593,0.10013440860215053,-0.1382488479262673,0.051555299539170506,-0.04027457757296467,0.9885752688172043,0.8251248079877113,0.3063556067588326,-0.41844278033794163,-0.3379896313364055,-0.10402265745007681,-0.10834293394777265,-0.24452764976958527,-0.14184907834101382,-0.16897081413210446,0.09557411674347159,0.009312596006144393,-0.3364055299539171,-0.4476766513056835,-0.46486175115207373,-0.015985023041474655,0.3691916282642089,0.3957373271889401,0.31418010752688175,0.3210445468509985,0.2686731950844854,0.4272273425499232,0.17132296466973887,0.20862135176651306,-0.36583141321044554,-0.421947004608295,0.04560291858678956,0.09317396313364056,0.5126728110599078,-0.293778801843318,0.06350806451612905,-0.18044354838709678,0.18500384024577574,-0.3317492319508449,-0.4515168970814133,-0.4638056835637482,-0.035378264208909375,0.5994143625192012,0.11986367127496161,0.1394489247311828,-0.08266129032258066,0.4376920122887865,-0.20420506912442396,-0.09850230414746543,-0.12471198156682028
